run_id,backend,n_events,neg_ack,neg_send,neg_output_send,neg_tti,min_ack_us,min_send_us,median_ack_us,median_send_us
concurrency_n12_20260724_062751_redis_feed10_rep11,redis,144,1,0,0,0,-594.9,488.2,643.5,1092.5
concurrency_n12_20260724_062751_redis_feed10_rep12,redis,144,0,0,0,0,10.0,549.2,607.0,1220.0
concurrency_n12_20260724_062751_redis_feed10_rep13,redis,144,2,0,0,0,-195.9,497.7,668.0,1116.0
concurrency_n12_20260724_062751_redis_feed10_rep14,redis,144,0,0,0,0,41.8,501.8,647.6,1110.7
concurrency_n12_20260724_062751_redis_feed10_rep15,redis,144,0,0,0,0,34.7,478.7,673.9,1116.9
concurrency_n12_20260724_062751_redis_feed10_rep2,redis,144,0,0,0,0,14.8,496.4,656.6,1099.8
concurrency_n12_20260724_062751_redis_feed10_rep3,redis,144,6,0,0,0,-2458.2,483.0,636.0,1115.3
concurrency_n12_20260724_062751_redis_feed10_rep4,redis,144,3,0,0,0,-754.8,505.2,612.7,1107.4
concurrency_n12_20260724_062751_redis_feed10_rep5,redis,144,2,0,0,0,-205.6,511.6,657.3,1083.1
concurrency_n12_20260724_062751_redis_feed10_rep6,redis,144,2,0,0,0,-225.3,490.4,676.5,1110.0
concurrency_n12_20260724_062751_redis_feed10_rep7,redis,144,2,0,0,0,-1111.1,488.5,653.8,1039.9
concurrency_n12_20260724_062751_redis_feed10_rep8,redis,144,0,0,0,0,16.9,523.3,722.9,1185.7
concurrency_n12_20260724_062751_redis_feed10_rep9,redis,144,1,0,0,0,-6.8,470.2,669.3,1083.1
concurrency_n12_20260724_062751_redis_feed12_rep1,redis,148,2,0,0,0,-439.6,478.7,88.4,663.3
concurrency_n12_20260724_062751_redis_feed12_rep10,redis,148,2,0,0,0,-114.2,498.2,114.8,732.3
concurrency_n12_20260724_062751_redis_feed12_rep11,redis,148,5,0,0,0,-2887.5,496.6,98.2,725.0
concurrency_n12_20260724_062751_redis_feed12_rep12,redis,148,2,0,0,0,-212.0,495.6,118.5,698.6
concurrency_n12_20260724_062751_redis_feed12_rep13,redis,148,2,0,0,0,-12.3,498.7,105.6,772.2
concurrency_n12_20260724_062751_redis_feed12_rep14,redis,148,0,0,0,0,7.8,508.1,108.9,778.5
concurrency_n12_20260724_062751_redis_feed12_rep15,redis,148,2,0,0,0,-77.8,513.7,113.0,710.8
concurrency_n12_20260724_062751_redis_feed12_rep2,redis,148,1,0,0,0,-182.0,517.6,103.7,729.4
concurrency_n12_20260724_062751_redis_feed12_rep3,redis,148,2,0,0,0,-42.7,550.7,104.0,828.8
concurrency_n12_20260724_062751_redis_feed12_rep4,redis,148,2,0,0,0,-240.4,488.5,101.8,676.4
concurrency_n12_20260724_062751_redis_feed12_rep5,redis,148,1,0,0,0,-456.3,533.7,131.9,756.5
concurrency_n12_20260724_062751_redis_feed12_rep6,redis,148,1,0,0,0,-92.0,499.8,100.0,686.5
concurrency_n12_20260724_062751_redis_feed12_rep7,redis,148,2,0,0,0,-176.7,533.0,120.0,741.7
concurrency_n12_20260724_062751_redis_feed12_rep8,redis,148,2,0,0,0,-198.1,524.4,111.3,688.1
concurrency_n12_20260724_062751_redis_feed12_rep9,redis,148,2,0,0,0,-216.7,520.1,102.8,692.8
concurrency_n12_20260724_062751_redis_feed1_rep1,redis,148,3,0,0,0,-535.0,491.9,82.7,638.1
concurrency_n12_20260724_062751_redis_feed1_rep10,redis,148,3,0,0,0,-218.9,548.9,107.6,777.6
concurrency_n12_20260724_062751_redis_feed1_rep11,redis,148,5,0,0,0,-4922.6,507.8,96.7,848.3
concurrency_n12_20260724_062751_redis_feed1_rep12,redis,148,2,0,0,0,-27.8,478.3,98.7,589.6
concurrency_n12_20260724_062751_redis_feed1_rep13,redis,148,2,0,0,0,-778.8,501.2,118.0,703.1
concurrency_n12_20260724_062751_redis_feed1_rep14,redis,148,4,0,0,0,-3837.4,594.1,99.6,773.4
concurrency_n12_20260724_062751_redis_feed1_rep15,redis,148,0,0,0,0,8.8,464.5,121.8,646.0
concurrency_n12_20260724_062751_redis_feed1_rep2,redis,148,1,0,0,0,-430.8,482.0,108.3,755.4
concurrency_n12_20260724_062751_redis_feed1_rep3,redis,148,2,0,0,0,-92.5,509.0,102.2,644.7
concurrency_n12_20260724_062751_redis_feed1_rep4,redis,148,2,0,0,0,-293.4,478.0,127.2,718.9
concurrency_n12_20260724_062751_redis_feed1_rep5,redis,148,2,0,0,0,-1695.6,488.3,96.9,681.0
concurrency_n12_20260724_062751_redis_feed1_rep6,redis,148,2,0,0,0,-4790.1,498.2,94.0,708.4
concurrency_n12_20260724_062751_redis_feed1_rep7,redis,148,2,0,0,0,-395.7,476.4,113.5,604.8
concurrency_n12_20260724_062751_redis_feed1_rep8,redis,148,1,0,0,0,-2071.7,499.5,99.0,741.6
concurrency_n12_20260724_062751_redis_feed1_rep9,redis,148,2,0,0,0,-27.2,565.8,90.8,705.2
concurrency_n12_20260724_062751_redis_feed2_rep1,redis,71,2,0,0,0,-286.4,484.9,144.0,907.7
concurrency_n12_20260724_062751_redis_feed2_rep10,redis,71,2,0,0,0,-2406.7,383.2,106.1,773.8
concurrency_n12_20260724_062751_redis_feed2_rep11,redis,71,1,0,0,0,-510.9,511.1,113.1,722.0
concurrency_n12_20260724_062751_redis_feed2_rep12,redis,71,1,0,0,0,-11.9,500.9,90.7,690.4
concurrency_n12_20260724_062751_redis_feed2_rep13,redis,71,0,0,0,0,32.8,519.8,114.2,870.9
concurrency_n12_20260724_062751_redis_feed2_rep14,redis,71,0,0,0,0,45.0,507.5,124.1,694.5
concurrency_n12_20260724_062751_redis_feed2_rep15,redis,71,0,0,0,0,30.2,504.3,136.6,718.2
concurrency_n12_20260724_062751_redis_feed2_rep2,redis,71,1,0,0,0,-0.1,530.0,110.8,784.2
concurrency_n12_20260724_062751_redis_feed2_rep3,redis,71,4,0,0,0,-1630.4,463.9,92.8,769.7
concurrency_n12_20260724_062751_redis_feed2_rep4,redis,71,3,0,0,0,-233.8,483.8,98.3,687.1
concurrency_n12_20260724_062751_redis_feed2_rep5,redis,71,2,0,0,0,-178.5,460.9,93.2,699.0
concurrency_n12_20260724_062751_redis_feed2_rep6,redis,71,1,0,0,0,-11.8,471.9,86.2,868.2
concurrency_n12_20260724_062751_redis_feed2_rep7,redis,71,3,0,0,0,-309.7,396.7,97.9,684.4
concurrency_n12_20260724_062751_redis_feed2_rep8,redis,71,0,0,0,0,18.3,511.4,109.8,801.6
concurrency_n12_20260724_062751_redis_feed2_rep9,redis,71,0,0,0,0,42.7,489.8,125.2,717.9
concurrency_n12_20260724_062751_redis_feed3_rep1,redis,121,5,0,0,0,-247.7,557.5,95.3,839.7
concurrency_n12_20260724_062751_redis_feed3_rep10,redis,121,1,0,0,0,-1300.2,515.6,114.1,716.8
concurrency_n12_20260724_062751_redis_feed3_rep11,redis,121,2,0,0,0,-477.3,470.0,107.4,833.4
concurrency_n12_20260724_062751_redis_feed3_rep12,redis,121,0,0,0,0,2.9,480.7,99.6,745.6
concurrency_n12_20260724_062751_redis_feed3_rep13,redis,121,4,0,0,0,-2107.4,513.3,125.8,819.3
concurrency_n12_20260724_062751_redis_feed3_rep14,redis,121,2,0,0,0,-49.3,453.3,96.0,767.3
concurrency_n12_20260724_062751_redis_feed3_rep15,redis,121,1,0,0,0,-49.9,505.4,106.4,757.5
concurrency_n12_20260724_062751_redis_feed3_rep2,redis,121,1,0,0,0,-2246.2,518.8,122.4,796.6
concurrency_n12_20260724_062751_redis_feed3_rep3,redis,121,2,0,0,0,-3332.0,480.8,120.5,663.8
concurrency_n12_20260724_062751_redis_feed3_rep4,redis,121,4,0,0,0,-288.7,410.6,99.2,650.3
concurrency_n12_20260724_062751_redis_feed3_rep5,redis,121,0,0,0,0,38.6,471.4,124.1,674.6
concurrency_n12_20260724_062751_redis_feed3_rep6,redis,121,3,0,0,0,-84.6,491.6,101.1,738.7
concurrency_n12_20260724_062751_redis_feed3_rep7,redis,121,1,0,0,0,-358.9,504.6,122.0,704.9
concurrency_n12_20260724_062751_redis_feed3_rep8,redis,121,3,0,0,0,-268.2,563.8,110.5,811.9
concurrency_n12_20260724_062751_redis_feed3_rep9,redis,121,2,0,0,0,-258.0,450.8,106.4,692.2
concurrency_n12_20260724_062751_redis_feed4_rep1,redis,112,5,0,0,0,-1136.2,463.9,99.9,881.1
concurrency_n12_20260724_062751_redis_feed4_rep10,redis,112,2,0,0,0,-247.7,530.4,122.8,763.7
concurrency_n12_20260724_062751_redis_feed4_rep11,redis,112,1,0,0,0,-0.9,512.4,121.4,894.8
concurrency_n12_20260724_062751_redis_feed4_rep12,redis,112,3,0,0,0,-250.9,445.1,99.6,893.0
concurrency_n12_20260724_062751_redis_feed4_rep13,redis,112,1,0,0,0,-15.2,505.0,200.7,995.4
concurrency_n12_20260724_062751_redis_feed4_rep14,redis,112,1,0,0,0,-206.7,506.3,133.4,1078.2
concurrency_n12_20260724_062751_redis_feed4_rep15,redis,112,3,0,0,0,-264.2,464.9,114.9,751.1
concurrency_n12_20260724_062751_redis_feed4_rep2,redis,112,2,0,0,0,-1688.0,598.2,111.1,1034.1
concurrency_n12_20260724_062751_redis_feed4_rep3,redis,112,3,0,0,0,-219.2,566.9,200.8,1112.1
concurrency_n12_20260724_062751_redis_feed4_rep4,redis,112,3,0,0,0,-206.0,499.9,117.4,715.9
concurrency_n12_20260724_062751_redis_feed4_rep5,redis,112,1,0,0,0,-34.6,541.3,105.9,911.1
concurrency_n12_20260724_062751_redis_feed4_rep6,redis,112,0,0,0,0,11.3,482.1,148.7,988.3
concurrency_n12_20260724_062751_redis_feed4_rep7,redis,112,1,0,0,0,-273.2,543.6,226.7,1120.0
concurrency_n12_20260724_062751_redis_feed4_rep8,redis,112,4,0,0,0,-985.5,484.0,94.9,772.1
concurrency_n12_20260724_062751_redis_feed4_rep9,redis,112,2,0,0,0,-107.0,495.4,166.1,907.4
concurrency_n12_20260724_062751_redis_feed5_rep1,redis,145,1,0,0,0,-3.5,480.8,89.5,672.1
concurrency_n12_20260724_062751_redis_feed5_rep10,redis,145,0,0,0,0,13.4,506.7,91.7,658.2
concurrency_n12_20260724_062751_redis_feed5_rep11,redis,145,0,0,0,0,13.7,503.4,101.2,686.0
concurrency_n12_20260724_062751_redis_feed5_rep12,redis,145,1,0,0,0,-78.7,494.4,96.9,729.3
concurrency_n12_20260724_062751_redis_feed5_rep13,redis,145,0,0,0,0,7.1,481.0,113.7,693.5
concurrency_n12_20260724_062751_redis_feed5_rep14,redis,145,1,0,0,0,-21.7,495.3,92.7,658.0
concurrency_n12_20260724_062751_redis_feed5_rep15,redis,145,2,0,0,0,-371.8,492.9,98.4,701.2
concurrency_n12_20260724_062751_redis_feed5_rep2,redis,145,3,0,0,0,-241.5,377.1,89.9,687.7
concurrency_n12_20260724_062751_redis_feed5_rep3,redis,145,4,0,0,0,-935.4,494.2,81.0,675.1
concurrency_n12_20260724_062751_redis_feed5_rep4,redis,145,1,0,0,0,-132.3,534.7,105.5,739.9
concurrency_n12_20260724_062751_redis_feed5_rep5,redis,145,4,0,0,0,-175.4,491.4,101.6,734.1
concurrency_n12_20260724_062751_redis_feed5_rep6,redis,145,2,0,0,0,-155.2,463.2,99.2,651.1
concurrency_n12_20260724_062751_redis_feed5_rep7,redis,145,3,0,0,0,-591.8,360.4,92.1,708.9
concurrency_n12_20260724_062751_redis_feed5_rep8,redis,145,1,0,0,0,-223.6,522.7,101.3,686.3
concurrency_n12_20260724_062751_redis_feed5_rep9,redis,145,2,0,0,0,-178.1,506.2,109.5,700.3
concurrency_n12_20260724_062751_redis_feed6_rep1,redis,125,4,0,0,0,-882.7,524.3,103.7,775.3
concurrency_n12_20260724_062751_redis_feed6_rep10,redis,125,1,0,0,0,-213.3,495.4,98.8,706.0
concurrency_n12_20260724_062751_redis_feed6_rep11,redis,125,5,0,0,0,-2884.3,481.4,94.6,845.0
concurrency_n12_20260724_062751_redis_feed6_rep12,redis,125,1,0,0,0,-87.9,490.3,98.6,744.6
concurrency_n12_20260724_062751_redis_feed6_rep13,redis,125,0,0,0,0,0.4,501.4,101.6,695.8
concurrency_n12_20260724_062751_redis_feed6_rep14,redis,125,3,0,0,0,-353.7,488.5,102.5,728.5
concurrency_n12_20260724_062751_redis_feed6_rep15,redis,125,0,0,0,0,43.9,475.4,118.3,782.2
concurrency_n12_20260724_062751_redis_feed6_rep2,redis,125,1,0,0,0,-130.6,351.8,104.2,730.9
concurrency_n12_20260724_062751_redis_feed6_rep3,redis,125,2,0,0,0,-1364.0,473.7,115.3,819.4
concurrency_n12_20260724_062751_redis_feed6_rep4,redis,125,1,0,0,0,-10.2,452.3,122.4,753.4
concurrency_n12_20260724_062751_redis_feed6_rep5,redis,125,1,0,0,0,-241.3,510.3,111.9,794.9
concurrency_n12_20260724_062751_redis_feed6_rep6,redis,125,1,0,0,0,-296.4,487.0,107.2,710.7
concurrency_n12_20260724_062751_redis_feed6_rep7,redis,125,1,0,0,0,-9.0,477.2,114.0,833.1
concurrency_n12_20260724_062751_redis_feed6_rep8,redis,125,1,0,0,0,-53.2,492.1,118.0,745.4
concurrency_n12_20260724_062751_redis_feed6_rep9,redis,125,2,0,0,0,-644.3,501.1,99.8,773.6
concurrency_n12_20260724_062751_redis_feed7_rep1,redis,94,1,0,0,0,-292.9,522.8,672.8,1118.1
concurrency_n12_20260724_062751_redis_feed7_rep10,redis,94,0,0,0,0,46.0,517.5,711.3,1189.7
concurrency_n12_20260724_062751_redis_feed7_rep11,redis,94,1,0,0,0,-137.7,485.9,680.4,1065.2
concurrency_n12_20260724_062751_redis_feed7_rep12,redis,94,1,0,0,0,-247.0,448.6,605.0,1154.3
concurrency_n12_20260724_062751_redis_feed7_rep13,redis,94,2,0,0,0,-271.6,548.7,641.8,1322.0
concurrency_n12_20260724_062751_redis_feed7_rep14,redis,94,1,0,0,0,-22.9,505.8,710.9,1177.3
concurrency_n12_20260724_062751_redis_feed7_rep15,redis,94,2,0,0,0,-109.8,479.5,597.6,1090.7
concurrency_n12_20260724_062751_redis_feed7_rep2,redis,94,0,0,0,0,27.9,500.7,678.4,1116.3
concurrency_n12_20260724_062751_redis_feed7_rep3,redis,94,2,0,0,0,-99.6,458.6,635.5,998.5
concurrency_n12_20260724_062751_redis_feed7_rep4,redis,94,0,0,0,0,37.1,502.5,690.8,1131.5
concurrency_n12_20260724_062751_redis_feed7_rep5,redis,94,1,0,0,0,-368.0,490.8,674.1,1184.2
concurrency_n12_20260724_062751_redis_feed7_rep6,redis,94,2,0,0,0,-489.4,398.1,399.9,1172.4
concurrency_n12_20260724_062751_redis_feed7_rep7,redis,94,1,0,0,0,-169.4,509.5,710.1,1141.8
concurrency_n12_20260724_062751_redis_feed7_rep8,redis,94,2,0,0,0,-154.4,527.6,665.0,1193.4
concurrency_n12_20260724_062751_redis_feed7_rep9,redis,94,2,0,0,0,-374.9,494.7,675.1,1175.4
concurrency_n12_20260724_062751_redis_feed8_rep1,redis,143,2,0,0,0,-284.4,473.8,541.1,1046.9
concurrency_n12_20260724_062751_redis_feed8_rep10,redis,143,2,0,0,0,-398.2,463.6,416.5,1096.8
concurrency_n12_20260724_062751_redis_feed8_rep11,redis,143,3,0,0,0,-101.7,512.8,321.4,1047.2
concurrency_n12_20260724_062751_redis_feed8_rep12,redis,143,1,0,0,0,-304.1,519.7,604.7,1149.5
concurrency_n12_20260724_062751_redis_feed8_rep13,redis,143,3,0,0,0,-330.9,504.8,128.6,1093.7
concurrency_n12_20260724_062751_redis_feed8_rep14,redis,143,4,0,0,0,-607.6,525.1,360.9,1110.1
concurrency_n12_20260724_062751_redis_feed8_rep15,redis,143,1,0,0,0,-231.0,478.2,510.4,1099.3
concurrency_n12_20260724_062751_redis_feed8_rep2,redis,143,3,0,0,0,-1123.0,515.7,151.5,1082.1
concurrency_n12_20260724_062751_redis_feed8_rep3,redis,143,3,0,0,0,-820.0,517.2,270.7,1052.7
concurrency_n12_20260724_062751_redis_feed8_rep4,redis,143,2,0,0,0,-277.3,475.6,135.6,1028.9
concurrency_n12_20260724_062751_redis_feed8_rep5,redis,143,0,0,0,0,21.8,501.8,539.4,1054.5
concurrency_n12_20260724_062751_redis_feed8_rep6,redis,143,2,0,0,0,-218.9,537.2,674.0,1176.3
concurrency_n12_20260724_062751_redis_feed8_rep7,redis,143,2,0,0,0,-82.9,496.5,194.1,849.5
concurrency_n12_20260724_062751_redis_feed8_rep8,redis,143,1,0,0,0,-115.8,495.6,611.0,1086.8
concurrency_n12_20260724_062751_redis_feed8_rep9,redis,143,2,0,0,0,-25.6,505.1,561.5,1058.2
concurrency_n12_20260724_062751_redis_feed9_rep1,redis,127,2,0,0,0,-266.3,484.9,97.2,665.0
concurrency_n12_20260724_062751_redis_feed9_rep10,redis,127,3,0,0,0,-405.7,493.6,126.7,703.9
concurrency_n12_20260724_062751_redis_feed9_rep11,redis,127,2,0,0,0,-130.7,539.8,116.7,773.3
concurrency_n12_20260724_062751_redis_feed9_rep12,redis,127,4,0,0,0,-225.0,506.0,102.6,797.9
concurrency_n12_20260724_062751_redis_feed9_rep13,redis,127,2,0,0,0,-233.1,473.4,112.6,696.8
concurrency_n12_20260724_062751_redis_feed9_rep14,redis,127,1,0,0,0,-419.4,492.8,107.8,701.3
concurrency_n12_20260724_062751_redis_feed9_rep15,redis,127,1,0,0,0,-86.4,480.5,103.0,766.2
concurrency_n12_20260724_062751_redis_feed9_rep2,redis,127,1,0,0,0,-244.6,494.8,111.8,693.9
concurrency_n12_20260724_062751_redis_feed9_rep3,redis,127,2,0,0,0,-935.2,467.7,104.8,685.1
concurrency_n12_20260724_062751_redis_feed9_rep4,redis,127,8,0,0,0,-2545.1,401.2,117.7,698.9
concurrency_n12_20260724_062751_redis_feed9_rep5,redis,127,2,0,0,0,-103.5,495.0,99.3,666.9
concurrency_n12_20260724_062751_redis_feed9_rep6,redis,127,3,0,0,0,-234.3,487.7,104.0,731.4
concurrency_n12_20260724_062751_redis_feed9_rep7,redis,127,1,0,0,0,-130.0,524.1,91.7,753.5
concurrency_n12_20260724_062751_redis_feed9_rep8,redis,127,1,0,0,0,-261.4,493.3,97.7,674.3
concurrency_n12_20260724_062751_redis_feed9_rep9,redis,127,2,0,0,0,-765.1,515.0,110.9,740.1
concurrency_n12_20260724_171044_kafka_feed10_rep1,kafka,144,2,0,0,0,-96.2,1566.5,565.1,2047.0
concurrency_n12_20260724_171044_kafka_feed10_rep2,kafka,144,2,0,0,0,-260.1,1534.2,575.6,2067.8
concurrency_n12_20260724_171044_kafka_feed10_rep3,kafka,144,5,0,0,0,-1750.8,1526.6,510.4,1979.1
concurrency_n12_20260724_171044_kafka_feed10_rep4,kafka,144,2,0,0,0,-54.1,1677.7,585.7,2067.3
concurrency_n12_20260724_171044_kafka_feed10_rep5,kafka,144,2,0,0,0,-121.1,1616.3,573.6,2018.6
concurrency_n12_20260724_171044_kafka_feed10_rep6,kafka,144,0,0,0,0,71.3,1511.4,562.0,1962.3
concurrency_n12_20260724_171044_kafka_feed10_rep7,kafka,144,5,0,0,0,-425.1,1529.7,520.7,1985.3
concurrency_n12_20260724_171044_kafka_feed10_rep8,kafka,144,5,0,0,0,-1906.4,1578.5,553.6,1988.7
concurrency_n12_20260724_171044_kafka_feed12_rep1,kafka,148,1,0,0,0,-218.9,1539.8,529.8,1939.3
concurrency_n12_20260724_171044_kafka_feed12_rep2,kafka,148,1,0,0,0,-297.5,1487.8,499.0,1896.7
concurrency_n12_20260724_171044_kafka_feed12_rep3,kafka,148,1,0,0,0,-212.9,1524.5,507.7,1923.5
concurrency_n12_20260724_171044_kafka_feed12_rep4,kafka,148,3,0,0,0,-641.2,1617.0,541.4,2012.6
concurrency_n12_20260724_171044_kafka_feed12_rep5,kafka,148,1,0,0,0,-310.7,1650.7,505.1,2112.0
concurrency_n12_20260724_171044_kafka_feed12_rep6,kafka,148,4,0,0,0,-1319.9,1551.6,490.6,1980.9
concurrency_n12_20260724_171044_kafka_feed12_rep7,kafka,148,1,0,0,0,-502.1,1511.8,483.5,1959.2
concurrency_n12_20260724_171044_kafka_feed12_rep8,kafka,148,1,0,0,0,-216.9,1545.2,525.1,2003.5
concurrency_n12_20260724_171044_kafka_feed1_rep1,kafka,148,1,0,0,0,-286.6,1578.9,547.7,2026.6
concurrency_n12_20260724_171044_kafka_feed1_rep2,kafka,148,1,0,0,0,-210.1,1529.6,508.0,1930.8
concurrency_n12_20260724_171044_kafka_feed1_rep3,kafka,148,1,0,0,0,-219.7,1743.5,548.6,2193.4
concurrency_n12_20260724_171044_kafka_feed1_rep4,kafka,148,1,0,0,0,-310.4,1556.5,544.9,2033.7
concurrency_n12_20260724_171044_kafka_feed1_rep5,kafka,148,1,0,0,0,-270.5,1756.5,520.6,2224.5
concurrency_n12_20260724_171044_kafka_feed1_rep6,kafka,148,1,0,0,0,-297.2,1565.4,496.0,2107.2
concurrency_n12_20260724_171044_kafka_feed1_rep7,kafka,148,1,0,0,0,-182.6,1639.0,544.0,2084.8
concurrency_n12_20260724_171044_kafka_feed1_rep8,kafka,148,1,0,0,0,-259.9,1708.0,549.2,2182.3
concurrency_n12_20260724_171044_kafka_feed2_rep1,kafka,71,0,0,0,0,387.9,1701.9,585.8,2190.2
concurrency_n12_20260724_171044_kafka_feed2_rep2,kafka,71,0,0,0,0,289.7,1640.9,554.0,1991.0
concurrency_n12_20260724_171044_kafka_feed2_rep3,kafka,71,0,0,0,0,345.4,1700.9,554.9,2099.4
concurrency_n12_20260724_171044_kafka_feed2_rep4,kafka,71,0,0,0,0,259.8,1592.0,530.6,2065.8
concurrency_n12_20260724_171044_kafka_feed2_rep5,kafka,71,5,0,0,0,-3858.0,1739.3,529.3,2187.2
concurrency_n12_20260724_171044_kafka_feed2_rep6,kafka,71,0,0,0,0,337.7,1541.8,543.9,1976.3
concurrency_n12_20260724_171044_kafka_feed2_rep7,kafka,71,0,0,0,0,297.5,1596.7,513.0,1983.7
concurrency_n12_20260724_171044_kafka_feed2_rep8,kafka,71,0,0,0,0,234.9,1532.8,570.6,1949.8
concurrency_n12_20260724_171044_kafka_feed3_rep1,kafka,121,0,0,0,0,283.3,1556.9,528.5,1995.1
concurrency_n12_20260724_171044_kafka_feed3_rep2,kafka,121,0,0,0,0,313.4,1616.9,524.6,2097.5
concurrency_n12_20260724_171044_kafka_feed3_rep3,kafka,121,0,0,0,0,313.2,1575.0,556.0,2056.3
concurrency_n12_20260724_171044_kafka_feed3_rep4,kafka,121,0,0,0,0,101.4,1546.3,515.2,1989.2
concurrency_n12_20260724_171044_kafka_feed3_rep5,kafka,121,0,0,0,0,302.7,1556.6,528.3,1968.4
concurrency_n12_20260724_171044_kafka_feed3_rep6,kafka,121,0,0,0,0,292.3,1492.5,517.8,1916.1
concurrency_n12_20260724_171044_kafka_feed3_rep7,kafka,121,0,0,0,0,346.5,1761.8,567.6,2223.6
concurrency_n12_20260724_171044_kafka_feed3_rep8,kafka,121,0,0,0,0,313.3,1553.0,525.1,1974.7
concurrency_n12_20260724_171044_kafka_feed4_rep1,kafka,112,1,0,0,0,-117.2,1565.0,554.5,1993.1
concurrency_n12_20260724_171044_kafka_feed4_rep2,kafka,112,1,0,0,0,-184.4,1507.0,564.1,2058.7
concurrency_n12_20260724_171044_kafka_feed4_rep3,kafka,112,1,0,0,0,-219.2,1649.2,580.1,2088.1
concurrency_n12_20260724_171044_kafka_feed4_rep4,kafka,112,1,0,0,0,-112.2,1618.7,583.6,2123.7
concurrency_n12_20260724_171044_kafka_feed4_rep5,kafka,112,1,0,0,0,-206.3,1547.9,512.8,2013.7
concurrency_n12_20260724_171044_kafka_feed4_rep6,kafka,112,1,0,0,0,-144.0,1469.6,601.8,2004.9
concurrency_n12_20260724_171044_kafka_feed4_rep7,kafka,112,1,0,0,0,-297.5,1512.7,514.0,2069.1
concurrency_n12_20260724_171044_kafka_feed4_rep8,kafka,112,1,0,0,0,-293.0,1564.7,547.7,1979.1
concurrency_n12_20260724_171044_kafka_feed5_rep1,kafka,145,0,0,0,0,319.1,1539.5,535.1,2002.8
concurrency_n12_20260724_171044_kafka_feed5_rep2,kafka,145,0,0,0,0,334.8,1629.5,544.6,1995.9
concurrency_n12_20260724_171044_kafka_feed5_rep3,kafka,145,0,0,0,0,309.8,1496.7,529.1,1976.3
concurrency_n12_20260724_171044_kafka_feed5_rep4,kafka,145,0,0,0,0,343.2,1815.2,579.3,2163.2
concurrency_n12_20260724_171044_kafka_feed5_rep5,kafka,145,0,0,0,0,290.0,1596.9,533.5,2067.3
concurrency_n12_20260724_171044_kafka_feed5_rep6,kafka,145,0,0,0,0,295.9,1624.2,513.6,1992.5
concurrency_n12_20260724_171044_kafka_feed5_rep7,kafka,145,0,0,0,0,198.7,1523.2,540.0,1969.7
concurrency_n12_20260724_171044_kafka_feed5_rep8,kafka,145,0,0,0,0,286.8,1665.5,543.1,2071.7
concurrency_n12_20260724_171044_kafka_feed6_rep1,kafka,88,0,0,0,0,315.3,1554.0,511.3,1951.6
concurrency_n12_20260724_171044_kafka_feed6_rep2,kafka,88,0,0,0,0,354.0,1627.0,546.6,2017.0
concurrency_n12_20260724_171044_kafka_feed6_rep3,kafka,88,0,0,0,0,191.5,1555.5,481.0,1964.2
concurrency_n12_20260724_171044_kafka_feed6_rep4,kafka,88,0,0,0,0,349.5,1535.3,483.0,1926.2
concurrency_n12_20260724_171044_kafka_feed6_rep5,kafka,88,0,0,0,0,294.6,1577.0,494.7,1976.6
concurrency_n12_20260724_171044_kafka_feed6_rep6,kafka,88,0,0,0,0,215.5,1594.8,534.8,2024.9
concurrency_n12_20260724_171044_kafka_feed6_rep7,kafka,88,0,0,0,0,370.7,1612.0,541.0,2063.1
concurrency_n12_20260724_171044_kafka_feed6_rep8,kafka,88,0,0,0,0,325.9,1633.4,532.9,2046.2
concurrency_n12_20260724_171044_kafka_feed7_rep1,kafka,94,0,0,0,0,315.7,1589.0,538.0,2025.1
concurrency_n12_20260724_171044_kafka_feed7_rep2,kafka,94,0,0,0,0,346.8,1658.2,591.3,2139.4
concurrency_n12_20260724_171044_kafka_feed7_rep3,kafka,94,0,0,0,0,262.2,1485.7,543.2,1967.9
concurrency_n12_20260724_171044_kafka_feed7_rep4,kafka,94,7,0,0,0,-265.0,1568.7,574.2,2066.8
concurrency_n12_20260724_171044_kafka_feed7_rep5,kafka,94,0,0,0,0,299.5,1549.3,552.3,1983.0
concurrency_n12_20260724_171044_kafka_feed7_rep6,kafka,94,0,0,0,0,310.7,1541.9,539.7,1995.0
concurrency_n12_20260724_171044_kafka_feed7_rep7,kafka,94,7,0,0,0,-3016.0,1648.2,523.0,2136.6
concurrency_n12_20260724_171044_kafka_feed7_rep8,kafka,94,0,0,0,0,333.6,1510.5,528.1,2034.1
concurrency_n12_20260724_171044_kafka_feed8_rep1,kafka,143,3,0,0,0,-145.9,1585.8,552.3,2011.6
concurrency_n12_20260724_171044_kafka_feed8_rep2,kafka,143,3,0,0,0,-145.5,1570.3,547.6,2060.9
concurrency_n12_20260724_171044_kafka_feed8_rep3,kafka,143,3,0,0,0,-165.1,1578.5,512.5,1991.4
concurrency_n12_20260724_171044_kafka_feed8_rep4,kafka,143,3,0,0,0,-166.4,1654.9,559.2,2025.5
concurrency_n12_20260724_171044_kafka_feed8_rep5,kafka,143,3,0,0,0,-109.2,1532.3,519.3,1960.3
concurrency_n12_20260724_171044_kafka_feed8_rep6,kafka,143,3,0,0,0,-162.2,1533.6,536.3,2074.9
concurrency_n12_20260724_171044_kafka_feed8_rep7,kafka,143,3,0,0,0,-224.5,1483.6,550.9,2019.9
concurrency_n12_20260724_171044_kafka_feed8_rep8,kafka,143,6,0,0,0,-705.5,1698.9,567.5,2166.7
