run_id,campaign,started,backend,config,feeds,speedup,plan,host,git_head,n_code_files,n_produced,n_consumed,n_matched,transport_median_ms,tti_median_ms,n_negative_transport,frac_negative_transport,transport_integrity,used_by,load_bearing,load_bearing_why
concurrency_n5_20260725_093548_redis_feed1_rep2,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.259291,,15,0.101351,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed1_rep3,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.139679,,20,0.135135,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed1_rep4,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.283217,,15,0.101351,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed1_rep5,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.16359,,15,0.101351,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed2_rep1,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.564431,,3,0.042254,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed2_rep2,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.164852,,12,0.169014,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed2_rep3,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.633107,,8,0.112676,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed2_rep4,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.140335,,9,0.126761,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed2_rep5,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.117018,,8,0.112676,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed3_rep1,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.510169,,7,0.057851,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed3_rep2,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.307229,,16,0.132231,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed3_rep3,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.46459,,11,0.090909,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed3_rep4,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.379399,,22,0.181818,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed3_rep5,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.12397,,17,0.140496,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed4_rep1,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.584513,,14,0.125,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed4_rep2,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.550806,,16,0.142857,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed4_rep3,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.46816,,10,0.089286,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed4_rep4,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.54349,,12,0.107143,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed4_rep5,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.354221,,12,0.107143,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed5_rep1,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.359159,,10,0.068966,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed5_rep2,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.125362,,18,0.124138,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed5_rep3,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.213997,,12,0.082759,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed5_rep4,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.184101,,17,0.117241,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed5_rep5,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.125631,,14,0.096552,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed1_rep1,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.636437,,25,0.168919,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed1_rep2,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.730822,,2,0.013514,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed1_rep3,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.719213,,5,0.033784,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed1_rep4,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.713684,,45,0.304054,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed1_rep5,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.685762,,14,0.094595,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed2_rep1,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.708372,,6,0.084507,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed2_rep2,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.952716,,5,0.070423,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed2_rep3,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.758508,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed2_rep4,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.744406,,1,0.014085,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed2_rep5,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.597693,,13,0.183099,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed3_rep1,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.835325,,7,0.057851,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed3_rep2,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.699238,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed3_rep3,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.788885,,3,0.024793,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed3_rep4,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.744727,,1,0.008264,usable,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed3_rep5,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.78005,,1,0.008264,usable,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed4_rep1,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.709348,,10,0.089286,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed4_rep2,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.839712,,37,0.330357,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed4_rep3,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.810843,,27,0.241071,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed4_rep4,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.768313,,4,0.035714,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed4_rep5,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.749444,,15,0.133929,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed5_rep1,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.6282,,7,0.048276,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed5_rep2,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.667439,,2,0.013793,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed5_rep3,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.70695,,4,0.027586,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed5_rep4,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.701761,,6,0.041379,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_kafka_feed5_rep5,concurrency,2026-07-25T09:53:36Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.689794,,6,0.041379,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed1_rep1,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.109882,,33,0.222973,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed1_rep2,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.188743,,26,0.175676,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed1_rep3,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.12755,,15,0.101351,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed1_rep4,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.412781,,38,0.256757,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed1_rep5,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.322142,,27,0.182432,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed2_rep1,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.202991,,11,0.15493,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed2_rep2,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.245094,,21,0.295775,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed2_rep3,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.399198,,19,0.267606,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed2_rep4,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.491961,,19,0.267606,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed2_rep5,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.127144,,7,0.098592,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed3_rep1,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.429616,,15,0.123967,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed3_rep2,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.531481,,18,0.14876,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed3_rep3,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.122066,,34,0.280992,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed3_rep4,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.121436,,32,0.264463,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed3_rep5,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.163139,,28,0.231405,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed4_rep1,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.282986,,24,0.214286,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed4_rep2,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.448269,,26,0.232143,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed4_rep3,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.134195,,21,0.1875,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed4_rep4,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.229751,,17,0.151786,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed4_rep5,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.187345,,22,0.196429,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed5_rep1,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.173906,,18,0.124138,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed5_rep2,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.103097,,16,0.110345,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed5_rep3,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.123359,,50,0.344828,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed5_rep4,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.121546,,38,0.262069,condemned,,yes,condition:depth
concurrency_n5_20260725_095336_redis_feed5_rep5,concurrency,2026-07-25T09:53:36Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.289502,,28,0.193103,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed1_rep1,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.706774,,27,0.182432,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed1_rep2,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.800742,,19,0.128378,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed1_rep3,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.735062,,17,0.114865,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed1_rep4,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.794538,,25,0.168919,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed1_rep5,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.744051,,21,0.141892,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed2_rep1,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.776305,,7,0.098592,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed2_rep2,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.741443,,19,0.267606,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed2_rep3,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.587557,,10,0.140845,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed2_rep4,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.684335,,12,0.169014,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed2_rep5,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.597802,,17,0.239437,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed3_rep1,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.650854,,32,0.264463,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed3_rep2,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.740089,,11,0.090909,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed3_rep3,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.665756,,28,0.231405,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed3_rep4,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.769585,,7,0.057851,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed3_rep5,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.589,,26,0.214876,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed4_rep1,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.871556,,21,0.1875,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed4_rep2,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.738308,,13,0.116071,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed4_rep3,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.666783,,35,0.3125,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed4_rep4,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.823337,,12,0.107143,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed4_rep5,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.638325,,25,0.223214,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed5_rep1,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.630874,,39,0.268966,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed5_rep2,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.698687,,17,0.117241,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed5_rep3,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.660339,,21,0.144828,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed5_rep4,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.840824,,26,0.17931,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_kafka_feed5_rep5,concurrency,2026-07-25T10:11:25Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.680249,,23,0.158621,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_redis_feed1_rep1,concurrency,2026-07-25T10:11:25Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.426797,,18,0.121622,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_redis_feed1_rep2,concurrency,2026-07-25T10:11:25Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.662226,,21,0.141892,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_redis_feed1_rep3,concurrency,2026-07-25T10:11:25Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.624243,,16,0.108108,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_redis_feed1_rep4,concurrency,2026-07-25T10:11:25Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.544982,,22,0.148649,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_redis_feed1_rep5,concurrency,2026-07-25T10:11:25Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.562063,,12,0.081081,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_redis_feed2_rep1,concurrency,2026-07-25T10:11:25Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.597611,,9,0.126761,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_redis_feed2_rep2,concurrency,2026-07-25T10:11:25Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.665295,,11,0.15493,condemned,,yes,condition:depth
concurrency_n5_20260725_101125_redis_feed2_rep3,concurrency,2026-07-25T10:11:25Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.755753,,6,0.084507,condemned,,yes,condition:depth
